,business_id,categories,clean_categories,is_restaurants,is_food,is_fast_food,is_grocery,is_convenience_store,is_adult,is_bakeries,is_buffet,is_sushi_bar,is_alcohol,is_pizza,is_coffee_and_tea,is_ice_cream_deserts,is_sandwiches,is_burgers,is_vietnamese,is_japanese,is_thai,is_italian,is_korean,is_american,is_chinese,is_mexican,address_x,facility_id,location_name,name,restaurant_name,address,is_valid
4275,HzGRl7ERUjPpBA_rOT3E-w,"Restaurants, Hawaiian, Barbeque","['Restaurants', ' Hawaiian', ' Barbeque']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7580 S Las Vegas Blvd,FA0076770,L & L HAWAIIAN BARBEQUE,L & L Hawaiian Barbecue,L & L HAWAIIAN BARBEQUE,7580 S LAS VEGAS Blvd #110,y
4276,yzJwp-t1wNBtCV8yNEh6fg,"American (Traditional), Soul Food, Restaurants","['American (Traditional)', ' Soul Food', ' Restaurants']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1725 N Nellis Blvd,FA0011301,Granny's Kitchen,Granny's Kitchen ...... Soul Food,Granny's Kitchen,1725 N Nellis Blvd A,y
4277,nT4VqFTP-K2BppdohUALYg,"Food, Nutritionists, Juice Bars & Smoothies, Shopping, Weight Loss Centers, Health & Medical, Vitamins & Supplements","['Food', ' Nutritionists', ' Juice Bars & Smoothies', ' Shopping', ' Weight Loss Centers', ' Health & Medical', ' Vitamins & Supplements']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1450 Horizon Ridge Pkwy, Ste B303",FA0011062,Pure Nutrition,Pure Nutrition,Pure Nutrition Snack Bar,1450 W Horizon Ridge Pkwy 303,y
4278,yYMTMtguT90BfMJVxasFuw,"Chinese, Restaurants","['Chinese', ' Restaurants']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"9002 W Sahara Ave, Ste A",FA0070236,CHINA GOURMET,China Gourmet,CHINA GOURMET,9002 W SAHARA Ave,y
4279,dk7pJipvk5MNZotQd9suUA,"Delis, Fast Food, Restaurants, Sandwiches","['Delis', ' Fast Food', ' Restaurants', ' Sandwiches']",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"10870 W Charleston Blvd, Ste 180",FA0073589,JIMMY JOHNS,Jimmy John's,JIMMY JOHNS,10870 W CHARLESTON 180,y
4280,ugGqbJFuVs4pEyrvDS1TYQ,"Japanese, Restaurants, Sushi Bars, Steakhouses, Teppanyaki","['Japanese', ' Restaurants', ' Sushi Bars', ' Steakhouses', ' Teppanyaki']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,239 N Pecos Rd,FA0078690,OHJAH JAPANESE STEAKHOUSE,Ohjah Japanese Steakhouse,OHJAH JAPANESE STEAKHOUSE,239 N PECOS,y
4281,ugGqbJFuVs4pEyrvDS1TYQ,"Japanese, Restaurants, Sushi Bars, Steakhouses, Teppanyaki","['Japanese', ' Restaurants', ' Sushi Bars', ' Steakhouses', ' Teppanyaki']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,239 N Pecos Rd,FA0078690,OHJAH JAPANESE STEAKHOUSE,Ohjah Japanese Steakhouse,OHJAH JAPANESE STEAKHOUSE BAR,239 N PECOS,y
4282,ugGqbJFuVs4pEyrvDS1TYQ,"Japanese, Restaurants, Sushi Bars, Steakhouses, Teppanyaki","['Japanese', ' Restaurants', ' Sushi Bars', ' Steakhouses', ' Teppanyaki']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,239 N Pecos Rd,FA0078690,OHJAH JAPANESE STEAKHOUSE,Ohjah Japanese Steakhouse,OHJAH JAPANESE STEAKHOUSE SUSHI BAR,239 N PECOS,y
4283,iJp8Ao6uDBeF1jTZWOrF0g,"Cupcakes, Desserts, Food","['Cupcakes', ' Desserts', ' Food']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"400 S Rampart, Ste 130",FA0069365,CUPKATES,Cupkates,CUPKATES CATERING - deleted 2/19/16 cm,400 S RAMPART Blvd 130,y
4284,46P5yEu3aurgJ9IiGGloVQ,"Restaurants, Mexican","['Restaurants', ' Mexican']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"193 N Gibson Rd, Ste 100",FA0010420,Roberto's Taco Shop,Roberto's Taco Shop,Roberto's Taco Shop,193 N Gibson Rd,y
4285,NmOBomyz63TP9Nn2q4Z1rg,"Restaurants, Steakhouses, Seafood","['Restaurants', ' Steakhouses', ' Seafood']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767 Las Vegas Blvd S,FA0005621,SMITH & WOLLENSKY,Smith & Wollensky,SMITH & WOLLENSKY BAKERY,3767 S Las Vegas Blvd,y
4286,NmOBomyz63TP9Nn2q4Z1rg,"Restaurants, Steakhouses, Seafood","['Restaurants', ' Steakhouses', ' Seafood']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767 Las Vegas Blvd S,FA0005621,SMITH & WOLLENSKY,Smith & Wollensky,SMITH & WOLLENSKY GRILL BAR,3767 S Las Vegas Blvd,y
4287,NmOBomyz63TP9Nn2q4Z1rg,"Restaurants, Steakhouses, Seafood","['Restaurants', ' Steakhouses', ' Seafood']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767 Las Vegas Blvd S,FA0005621,SMITH & WOLLENSKY,Smith & Wollensky,SMITH & WOLLENSKY BAR FL 2,3767 S Las Vegas Blvd,y
4288,NmOBomyz63TP9Nn2q4Z1rg,"Restaurants, Steakhouses, Seafood","['Restaurants', ' Steakhouses', ' Seafood']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767 Las Vegas Blvd S,FA0005621,SMITH & WOLLENSKY,Smith & Wollensky,SMITH & WOLLENSKY BAR FL 1,3767 S Las Vegas Blvd,y
4289,NmOBomyz63TP9Nn2q4Z1rg,"Restaurants, Steakhouses, Seafood","['Restaurants', ' Steakhouses', ' Seafood']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767 Las Vegas Blvd S,FA0005621,SMITH & WOLLENSKY,Smith & Wollensky,SMITH & WOLLENSKY KITCHEN FL 1,3767 S Las Vegas Blvd,y
4290,NmOBomyz63TP9Nn2q4Z1rg,"Restaurants, Steakhouses, Seafood","['Restaurants', ' Steakhouses', ' Seafood']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767 Las Vegas Blvd S,FA0005621,SMITH & WOLLENSKY,Smith & Wollensky,SMITH & WOLLENSKY SVC BAR FL 3,3767 S Las Vegas Blvd,y
4291,NmOBomyz63TP9Nn2q4Z1rg,"Restaurants, Steakhouses, Seafood","['Restaurants', ' Steakhouses', ' Seafood']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767 Las Vegas Blvd S,FA0005621,SMITH & WOLLENSKY,Smith & Wollensky,SMITH & WOLLENSKY SVC BAR FL 2,3767 S Las Vegas Blvd,y
4292,NmOBomyz63TP9Nn2q4Z1rg,"Restaurants, Steakhouses, Seafood","['Restaurants', ' Steakhouses', ' Seafood']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767 Las Vegas Blvd S,FA0005621,SMITH & WOLLENSKY,Smith & Wollensky,SMITH & WOLLENSKY BUTCHER SHOP,3767 S Las Vegas Blvd,y
4293,NmOBomyz63TP9Nn2q4Z1rg,"Restaurants, Steakhouses, Seafood","['Restaurants', ' Steakhouses', ' Seafood']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767 Las Vegas Blvd S,FA0005621,SMITH & WOLLENSKY,Smith & Wollensky,SMITH & WOLLENSKY PREP KIT FL 3,3767 S Las Vegas Blvd,y
4294,05Solp0aY1YTZqoORMjUTg,"Spanish, Fast Food, Restaurants, Burgers, Mexican","['Spanish', ' Fast Food', ' Restaurants', ' Burgers', ' Mexican']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"1000 N Nellis Blvd, Ste M",FA0068073,LA PUPUSA LOCA,La Pupusa Loca,LA PUPUSA LOCA,1000 N Nellis Blvd M,y
4295,Hhxpcd8q_riD-8tdTuFpWg,"Food, Water Purification Services, Water Delivery, Water Stores, Local Services, Home Services","['Food', ' Water Purification Services', ' Water Delivery', ' Water Stores', ' Local Services', ' Home Services']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4568 E Tropicana Ave,FA0078063,7 PLUS WATER & ALKALINE,7 Plus Water & Alkaline,7 PLUS WATER & ALKALINE,4568 E TROPICANA,y
4296,VhazKK6zbHrdJaN-bmeHbQ,"Fast Food, Restaurants, Delis, Food Delivery Services, Sandwiches, Food","['Fast Food', ' Restaurants', ' Delis', ' Food Delivery Services', ' Sandwiches', ' Food']",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,495 S Main St,FA0073654,JIMMY JOHN'S GOURMET SANDWICHES,Jimmy John's,JIMMY JOHN'S GOURMET SANDWICHES,495 S MAIN,y
4297,01Ov9eDxKRY5k6ImMdiWLQ,"Barbeque, Seafood, Chinese, Restaurants","['Barbeque', ' Seafood', ' Chinese', ' Restaurants']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3407 S Jones Blvd,FA0067465,Hong Kong Garden Seafood BBQ Cafe,Hong Kong Garden Seafood & BBQ Cafe,Hong Kong Garden Seafood BBQ Cafe,3407 S Jones Blvd,y
4298,01Ov9eDxKRY5k6ImMdiWLQ,"Barbeque, Seafood, Chinese, Restaurants","['Barbeque', ' Seafood', ' Chinese', ' Restaurants']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3407 S Jones Blvd,FA0067465,Hong Kong Garden Seafood BBQ Cafe,Hong Kong Garden Seafood & BBQ Cafe,Hong Kong Garden Seafood BBQ Cafe Buffet,3407 S Jones Blvd,y
4299,hcEnLRdLcIZurxiYJ_h41w,"Food, Coffee & Tea","['Food', ' Coffee & Tea']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"8780 West Charleston Blvd., 105",FA0004621,Starbucks Coffee Company #5790,Starbucks,Starbucks Coffee Company #5790,8780 W Charleston Blvd,y
4300,sKA6EOpxvBtCg7Ipuhl1RQ,"Japanese, Restaurants, Sushi Bars, Seafood, Conveyor Belt Sushi","['Japanese', ' Restaurants', ' Sushi Bars', ' Seafood', ' Conveyor Belt Sushi']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4671 Spring Mountain Rd,FA0084366,SAPPORO REVOLVING SUSHI,Sapporo Revolving Sushi,SAPPORO REVOLVING SUSHI BAR,4671 SPRING MOUNTAIN,y
4301,sKA6EOpxvBtCg7Ipuhl1RQ,"Japanese, Restaurants, Sushi Bars, Seafood, Conveyor Belt Sushi","['Japanese', ' Restaurants', ' Sushi Bars', ' Seafood', ' Conveyor Belt Sushi']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4671 Spring Mountain Rd,FA0084366,SAPPORO REVOLVING SUSHI,Sapporo Revolving Sushi,SAPPORO REVOLVING SUSHI,4671 SPRING MOUNTAIN,y
4302,sKA6EOpxvBtCg7Ipuhl1RQ,"Japanese, Restaurants, Sushi Bars, Seafood, Conveyor Belt Sushi","['Japanese', ' Restaurants', ' Sushi Bars', ' Seafood', ' Conveyor Belt Sushi']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4671 Spring Mountain Rd,FA0084366,SAPPORO REVOLVING SUSHI,Sapporo Revolving Sushi,SAPPORO REVOLVING SUSHI RESTAURANT,4671 SPRING MOUNTAIN,y
4303,I-KFzdnJcqbUHOAdO2I7Ig,"Japanese, Restaurants, Steakhouses, Sushi Bars","['Japanese', ' Restaurants', ' Steakhouses', ' Sushi Bars']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8955 S Eastern Ave,FA0010598,XTREME SUSHI & STERLINNG STEAKHOUSE,Xtreme Sushi & Sterling Steakhouse,XTREME SUSHI & STERLINNG STEAKHOUSE,8955 S Eastern Ave,y
4304,I-KFzdnJcqbUHOAdO2I7Ig,"Japanese, Restaurants, Steakhouses, Sushi Bars","['Japanese', ' Restaurants', ' Steakhouses', ' Sushi Bars']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8955 S Eastern Ave,FA0010598,XTREME SUSHI & STERLINNG STEAKHOUSE,Xtreme Sushi & Sterling Steakhouse,XTREME SUSHI & STERLINNG STEAKHOUSE BAR,8955 S Eastern Ave,y
4305,I-KFzdnJcqbUHOAdO2I7Ig,"Japanese, Restaurants, Steakhouses, Sushi Bars","['Japanese', ' Restaurants', ' Steakhouses', ' Sushi Bars']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8955 S Eastern Ave,FA0010598,XTREME SUSHI & STERLINNG STEAKHOUSE,Xtreme Sushi & Sterling Steakhouse,XTREME SUSHI & STERLINNG STEAKHOUSE SUSHI BAR,8955 S Eastern Ave,y
4306,Z25WwYfb-TqP68Hbfqjbzg,"Chinese, Korean, Restaurants","['Chinese', ' Korean', ' Restaurants']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"6850 Spring Mountain Rd, Ste F4",FA0074666,HONG LOU,Hong Lou,HONG LOU @ GREENLAND SUPERMARKET,6850 W SPRING MOUNTAIN Rd F4,y
4307,2sx52lDoiEtef7xgPCaoBw,"Vegetarian, Bars, Live/Raw Food, Vegan, Sandwiches, Restaurants, Waffles, Wine Bars, Nightlife","['Vegetarian', ' Bars', ' Live/Raw Food', ' Vegan', ' Sandwiches', ' Restaurants', ' Waffles', ' Wine Bars', ' Nightlife']",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"616 Carson Ave, Ste 120",FA0075265,VEGENATION,VegeNation,VEGENATION,618 E CARSON Ave,y
4308,C74ViML3zx1akYVafLaiXQ,"Japanese, Restaurants, Chinese, Buffets","['Japanese', ' Restaurants', ' Chinese', ' Buffets']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"9901 S Eastern Ave, Ste 110",FA0007627,Buffet at Asia,Buffet At Asia,Buffet at Asia Prep Kitchen/Warewashing,9901 S Eastern Ave 100,y
4309,C74ViML3zx1akYVafLaiXQ,"Japanese, Restaurants, Chinese, Buffets","['Japanese', ' Restaurants', ' Chinese', ' Buffets']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"9901 S Eastern Ave, Ste 110",FA0007627,Buffet at Asia,Buffet At Asia,Buffet at Asia Sushi Bar/Mongolian Grill,9901 S Eastern Ave 100,y
4310,C74ViML3zx1akYVafLaiXQ,"Japanese, Restaurants, Chinese, Buffets","['Japanese', ' Restaurants', ' Chinese', ' Buffets']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"9901 S Eastern Ave, Ste 110",FA0007627,Buffet at Asia,Buffet At Asia,Buffet at Asia Buffet,9901 S Eastern Ave 100,y
4311,C74ViML3zx1akYVafLaiXQ,"Japanese, Restaurants, Chinese, Buffets","['Japanese', ' Restaurants', ' Chinese', ' Buffets']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"9901 S Eastern Ave, Ste 110",FA0007627,Buffet at Asia,Buffet At Asia,Buffet at Asia Cookline,9901 S Eastern Ave 100,y
4312,MaCvfp-VwZraxICluRwF1w,"Ice Cream & Frozen Yogurt, Custom Cakes, Desserts, Food, Cupcakes","['Ice Cream & Frozen Yogurt', ' Custom Cakes', ' Desserts', ' Food', ' Cupcakes']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1829 W Craig Rd, Ste 2",FA0011477,COLD STONE CREAMERY,Cold Stone Creamery,COLD STONE CREAMERY,1829 W Craig Rd,y
4313,0pJiZDiKz1dfx5CIjce5XQ,"Restaurants, Mexican, Event Planning & Services, Latin American, Salvadoran, Caterers","['Restaurants', ' Mexican', ' Event Planning & Services', ' Latin American', ' Salvadoran', ' Caterers']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1745 S Rainbow Blvd, Ste C",FA0082149,LUIS COCINA #2,Lui's Cocina,LUIS COCINA #2,1745 S RAINBOW C,y
4314,roA-hNugvAwiyVirIFH8Aw,"Burgers, Ice Cream & Frozen Yogurt, Restaurants, Food, Fast Food, American (Traditional)","['Burgers', ' Ice Cream & Frozen Yogurt', ' Restaurants', ' Food', ' Fast Food', ' American (Traditional)']",1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4442 N Decatur Blvd,FA0004170,Sonic Drive In,Sonic Drive-In,Sonic Drive in #7,4442 N Decatur Blvd,y
4315,Dxaz8OxaadecnWol18kAtw,"Japanese, Steakhouses, Restaurants, Food, Beer, Wine & Spirits, Sushi Bars","['Japanese', ' Steakhouses', ' Restaurants', ' Food', ' Beer', ' Wine & Spirits', ' Sushi Bars']",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3600 S Las Vegas Blvd,FA0006285,BELLAGIO RESORT AND CASINO,Yellowtail by Chef Akira Back,BELLAGIO YELLOWTAIL BAR,3600 S Las Vegas Blvd,y
4316,Dxaz8OxaadecnWol18kAtw,"Japanese, Steakhouses, Restaurants, Food, Beer, Wine & Spirits, Sushi Bars","['Japanese', ' Steakhouses', ' Restaurants', ' Food', ' Beer', ' Wine & Spirits', ' Sushi Bars']",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3600 S Las Vegas Blvd,FA0006285,BELLAGIO RESORT AND CASINO,Yellowtail by Chef Akira Back,BELLAGIO YELLOWTAIL RESTAURANT,3600 S Las Vegas Blvd,y
4317,Dxaz8OxaadecnWol18kAtw,"Japanese, Steakhouses, Restaurants, Food, Beer, Wine & Spirits, Sushi Bars","['Japanese', ' Steakhouses', ' Restaurants', ' Food', ' Beer', ' Wine & Spirits', ' Sushi Bars']",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3600 S Las Vegas Blvd,FA0006285,BELLAGIO RESORT AND CASINO,Yellowtail by Chef Akira Back,BELLAGIO YELLOWTAIL SERVICE BAR,3600 S Las Vegas Blvd,y
4318,47Ce56CE_NnzdmCozdMQng,"Restaurants, Mexican","['Restaurants', ' Mexican']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3762 E Flamingo Rd,FA0010517,La Takiza,La Takiza,La Takiza,3762 E Flamingo Rd,y
4319,d2HSFutxpaYsCPglJPRe1Q,"Food, Donuts","['Food', ' Donuts']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700 Meadows Ln,FA0066689,WINCHELL'S DONUTS #9905,Winchell's Donut House,WINCHELL'S DONUTS #415,4700 MEADOWS Ln,y
4320,1VQmZoUwNbNik7EQs_EHeQ,"Falafel, Food, Restaurants, Greek, Food Trucks, Mediterranean","['Falafel', ' Food', ' Restaurants', ' Greek', ' Food Trucks', ' Mediterranean']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4343 N Rancho Dr,FA0086703,GREEK DELIGHTS,Greek Delights,GREEK DELIGHTS,4343 N RANCHO 100,y
4321,7NvIgf7XW55OKa5ZU7gw8Q,"Restaurants, Mexican","['Restaurants', ' Mexican']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2040 N Nellis Blvd,FA0007559,Arandas Taqueria,Arandas Taqueria,Arandas Taqueria,2040 N Nellis Blvd,y
4322,ZU3ZU_wGF2S4CKavMEtI_w,"Venues & Event Spaces, Internet Cafes, Newspapers & Magazines, Dance Clubs, Coffee & Tea, Food, Cultural Center, Arts & Entertainment, Cinema, Event Planning & Services, Cocktail Bars, Performing Arts, Shopping, Nightlife, Books, Mags, Music & Video, Lounges, Bars, Music Venues","['Venues & Event Spaces', ' Internet Cafes', ' Newspapers & Magazines', ' Dance Clubs', ' Coffee & Tea', ' Food', ' Cultural Center', ' Arts & Entertainment', ' Cinema', ' Event Planning & Services', ' Cocktail Bars', ' Performing Arts', ' Shopping', ' Nightlife', ' Books', ' Mags', ' Music & Video', ' Lounges', ' Bars', ' Music Venues']",0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,501 Fremont St,FA0071279,INSPIRE BAR,Inspire,INSPIRE WAYFARER,107 S LAS VEGAS Blvd,y
4323,Vzax98BCkEM1uYibYCzqPQ,"Restaurants, Steakhouses, Seafood","['Restaurants', ' Steakhouses', ' Seafood']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5150 Los Prados Cir,FA0002969,Los Prados,The Restaurant At Los Prados,Los Prados Club House Restaurant,5150 Los Prados Cir,y
4324,jCNBZnkIFv_0omLVTgNR6Q,"Restaurants, Indian","['Restaurants', ' Indian']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1405 E Sunset Rd, Ste 200",FA0080960,PURE INDIAN CUISINE & ROYAL HOOKAH,Pure Indian Cuisine,PURE INDIAN CUISINE & ROYAL HOOKAH RESTAURANT,1405 E SUNSET,y
4325,jCNBZnkIFv_0omLVTgNR6Q,"Restaurants, Indian","['Restaurants', ' Indian']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1405 E Sunset Rd, Ste 200",FA0080960,PURE INDIAN CUISINE & ROYAL HOOKAH,Pure Indian Cuisine,PURE INDIAN CUISINE & ROYAL HOOKAH BAR,1405 E SUNSET,y
4326,jCNBZnkIFv_0omLVTgNR6Q,"Restaurants, Indian","['Restaurants', ' Indian']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1405 E Sunset Rd, Ste 200",FA0080960,PURE INDIAN CUISINE & ROYAL HOOKAH,Pure Indian Cuisine,PURE INDIAN CUISINE & ROYAL HOOKAH HALL BAR,1405 E SUNSET,y
4327,jCNBZnkIFv_0omLVTgNR6Q,"Restaurants, Indian","['Restaurants', ' Indian']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1405 E Sunset Rd, Ste 200",FA0080960,PURE INDIAN CUISINE & ROYAL HOOKAH,Pure Indian Cuisine,PURE INDIAN CUISINE  & ROYAL HOOKAH BUFFET,1405 E SUNSET,y
4328,1mSAHgRm_sbDslTgeId2Mg,"Restaurants, Mexican, Food","['Restaurants', ' Mexican', ' Food']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4777 E Charleston Blvd, Ste 217",FA0073121,TAQUERIA EL BUEN PASTOR - DELETED,Taqueria El Buen Pastor,TAQUERIA EL BUEN PASTOR SEASONAL (5/14/14 - 1/14/15),4777 E CHARLESTON Blvd 217,y
4329,1mSAHgRm_sbDslTgeId2Mg,"Restaurants, Mexican, Food","['Restaurants', ' Mexican', ' Food']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4777 E Charleston Blvd, Ste 217",FA0073121,TAQUERIA EL BUEN PASTOR - DELETED,Taqueria El Buen Pastor,TAQUERIA EL BUEN PASTOR SEASONAL (6/10/15 - 2/10/16),4777 E CHARLESTON Blvd 217,y
4330,1mSAHgRm_sbDslTgeId2Mg,"Restaurants, Mexican, Food","['Restaurants', ' Mexican', ' Food']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4777 E Charleston Blvd, Ste 217",FA0073121,TAQUERIA EL BUEN PASTOR - DELETED,Taqueria El Buen Pastor,TAQUERIA EL BUEN PASTOR SEASONAL (6/30/16 - 2/30/17),4777 E CHARLESTON Blvd 217,y
4331,1mSAHgRm_sbDslTgeId2Mg,"Restaurants, Mexican, Food","['Restaurants', ' Mexican', ' Food']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4777 E Charleston Blvd, Ste 217",FA0073121,TAQUERIA EL BUEN PASTOR - DELETED,Taqueria El Buen Pastor,TAQUERIA EL BUEN PASTOR PUSF TRAILER,4777 E CHARLESTON Blvd 217,y
4332,WrlJ7HR3WrpjkSCh8-O4kg,"Mexican, Restaurants","['Mexican', ' Restaurants']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"5725 Losee Rd, Ste 100",FA0078552,ROBERTO'S TACO SHOP,Roberto's Taco Shop,ROBERTO'S TACO SHOP,5725 LOSEE 100,y
4333,dTU6CKCfGNBZCT0AmBbyRA,"Restaurants, Fast Food, Coffee & Tea, Burgers, Food","['Restaurants', ' Fast Food', ' Coffee & Tea', ' Burgers', ' Food']",1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1980 Village Ctr,FA0078015,MCDONALD'S,McDonald's,McDonald's #20901,1980 VILLAGE CENTER CIRCLE,y
4334,YAiHkQAQ9sm23V1CyNT2zQ,"Sports Bars, Restaurants, Bars, Nightlife, Pizza","['Sports Bars', ' Restaurants', ' Bars', ' Nightlife', ' Pizza']",1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7770 W Ann Rd,FA0008189,Bogey's Bar & Grill,Bogey's Bar & Grill,Bogey's Bar & Grill - Bar,7770 W Ann Rd,y
4335,YAiHkQAQ9sm23V1CyNT2zQ,"Sports Bars, Restaurants, Bars, Nightlife, Pizza","['Sports Bars', ' Restaurants', ' Bars', ' Nightlife', ' Pizza']",1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7770 W Ann Rd,FA0008189,Bogey's Bar & Grill,Bogey's Bar & Grill,Bogey's Bar & Grill - Service Bar,7770 W Ann Rd,y
4336,s_Qrhr4aJnRX-m44DxYl_Q,"Internet Cafes, Food, Coffee & Tea, Bagels","['Internet Cafes', ' Food', ' Coffee & Tea', ' Bagels']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"10604 S Eastern Ave, Ste A",FA0080771,COFFEE BEAN & TEA LEAF - EASTERN,Coffee Bean & Tea Leaf,COFFEE BEAN & TEA LEAF - EASTERN,10604 S EASTERN A,y
4337,P3Wk4UFYZnPa75nCDfk87w,"Filipino, Restaurants","['Filipino', ' Restaurants']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1850 E Serene Ave, Ste 106",FA0072145,KUSINA NI LORRAINE FAST FOOD & ASIAN MARKET,Kusina Ni Lorraine Express,KUSINA NI LORRAINE MEAT/FISH,1850 E SERENE Ave 106,y
